-3.772315 -0.0075393708
-3.754406 -0.0070120638
-3.736649 -0.0063678355
-3.718811 -0.0059081443
-3.701113 -0.0054458265
-3.683406 -0.0048250805
-3.665673 -0.0042371994
-3.647941 -0.0037804233
-3.630279 -0.0032710979
-3.612431 -0.0026931836
-3.594663 -0.0020990326
-3.57674 -0.0016148348
-3.558947 -0.0011084343
-3.541047 -0.00061360898
-3.523082 -0.00016222944
-3.505248 0.00029853047
-3.487333 0.00066023705
-3.469311 0.0010203792
-3.451465 0.0014001123
-3.433519 0.0018546178
-3.415619 0.0022874065
-3.39782 0.0027173898
-3.379986 0.003121172
-3.362161 0.003422678
-3.344137 0.0037382304
-3.326277 0.0042359639
-3.308247 0.0046691454
-3.29022 0.005094338
-3.27217 0.0055959029
-3.254284 0.0060088162
-3.23622 0.0063868537
-3.218234 0.006830589
-3.200094 0.0073430126
-3.182 0.0076564356
-3.164037 0.0080009084
-3.14601 0.0084595688
-3.127978 0.0089142763
-3.109779 0.0091010401
-3.091566 0.0093931131
-3.073466 0.009808321
-3.05536 0.010074446
-3.03724 0.010451623
-3.019174 0.010834041
-3.001017 0.011040136
-2.982801 0.011209626
-2.96467 0.011648181
-2.946464 0.01212748
-2.928096 0.012580505
-2.909868 0.012912219
-2.891776 0.013392485
-2.873873 0.01380767
-2.855866 0.014064874
-2.837916 0.014404557
-2.819817 0.014765793
-2.801638 0.015175468
-2.783468 0.015687617
-2.765353 0.016141594
-2.747078 0.016390783
-2.728838 0.016593938
-2.710756 0.01676472
-2.69265 0.017004489
-2.674317 0.017165124
-2.656058 0.017368761
-2.637667 0.01765715
-2.619119 0.017974072
-2.600855 0.018178051
-2.582844 0.018351586
-2.564972 0.018524945
-2.547294 0.018696774
-2.529641 0.018963473
-2.511973 0.019288148
-2.49426 0.019535003
-2.476508 0.01977479
-2.458921 0.020117987
-2.441095 0.020431678
-2.423388 0.020773348
-2.405811 0.02103946
-2.387946 0.021337711
-2.369789 0.021668971
-2.351735 0.021989338
-2.333675 0.02224644
-2.315583 0.022603707
-2.297236 0.022863061
-2.279142 0.023271161
-2.261064 0.023600845
-2.242802 0.023924821
-2.224618 0.024202516
-2.20649 0.024379505
-2.18818 0.024615615
-2.169926 0.024847526
-2.151793 0.025039498
-2.133454 0.025191982
-2.114943 0.025489571
-2.096439 0.025729923
-2.078225 0.026003436
-2.059854 0.026184886
-2.041457 0.02649516
-2.023083 0.026723592
-2.004738 0.027069679
-1.98634 0.02733112
-1.968194 0.027661326
-1.950111 0.027955311
-1.932076 0.028302841
-1.914189 0.028628452
-1.89655 0.028853184
-1.878882 0.029050017
-1.861095 0.029236697
-1.843296 0.029460133
-1.825579 0.029657189
-1.807886 0.029889271
-1.790423 0.030006592
-1.77264 0.030237069
-1.754815 0.030436092
-1.736864 0.030629083
-1.718813 0.030739029
-1.700582 0.030970022
-1.682146 0.031251841
-1.663794 0.031551763
-1.645359 0.03189392
-1.626798 0.032122276
-1.608118 0.032284467
-1.589667 0.03250285
-1.571038 0.032666562
-1.552615 0.032923214
-1.534202 0.033107738
-1.515926 0.033389464
-1.497755 0.033668774
-1.479758 0.033859572
-1.461699 0.034047317
-1.443779 0.034208615
-1.425911 0.034376625
-1.408346 0.034657511
-1.390728 0.034912739
-1.372966 0.035123193
-1.355206 0.035492485
-1.337723 0.035725369
-1.319873 0.035933973
-1.302101 0.036102508
-1.284106 0.036299321
-1.266064 0.036589988
-1.248174 0.036818001
-1.23033 0.037059744
-1.212415 0.037183005
-1.194217 0.037252453
-1.176068 0.037412024
-1.157984 0.037579089
-1.139943 0.037721632
-1.121772 0.037979553
-1.10402 0.038203936
-1.086156 0.038419115
-1.06849 0.038559198
-1.050644 0.03874166
-1.032722 0.038954629
-1.01476 0.039071457
-0.99693 0.039147579
-0.979204 0.039323837
-0.961548 0.039476434
-0.943872 0.039555868
-0.92613 0.039606626
-0.908231 0.039578606
-0.890322 0.039704196
-0.872356 0.039891799
-0.854287 0.040141378
-0.836262 0.040264034
-0.818534 0.040348707
-0.800406 0.040481549
-0.782406 0.040830026
-0.764418 0.0411033
-0.7463 0.041338061
-0.728108 0.041574152
-0.710029 0.041805132
-0.692009 0.042042028
-0.673876 0.04210897
-0.655718 0.042191549
-0.637654 0.042309401
-0.619711 0.042495166
-0.6013 0.042674727
-0.583214 0.042865954
-0.565021 0.042986192
-0.546964 0.043078424
-0.529043 0.043189808
-0.511082 0.043379376
-0.493068 0.043591946
-0.475121 0.043818238
-0.457239 0.044123861
-0.43952 0.044281785
-0.421809 0.044467597
-0.403942 0.044648605
-0.3863 0.044916636
-0.368511 0.045157731
-0.35077 0.045277113
-0.332943 0.045462425
-0.315109 0.045635109
-0.297306 0.045894401
-0.279465 0.046007587
-0.261513 0.046112458
-0.243531 0.04618701
-0.225533 0.046395527
-0.207463 0.046505852
-0.189665 0.046570872
-0.171653 0.046524632
-0.153578 0.04671038
-0.135559 0.046957238
-0.117429 0.047062656
-0.099254 0.047198538
-0.081087 0.047189473
-0.062986 0.047291709
-0.045044 0.047266656
-0.027127 0.047442648
-0.009114 0.047584243
0.008844 0.047806523
0.02702 0.048055907
0.044909 0.04834177
0.062681 0.048434361
0.080643 0.048519604
0.098541 0.048706701
0.116465 0.048964817
0.1343 0.049185766
0.152103 0.049443074
0.1701 0.049733523
0.188125 0.04988083
0.206014 0.04993842
0.223903 0.050002647
0.241824 0.050135977
0.25991 0.050330003
0.277845 0.050492214
0.295892 0.050728338
0.313934 0.050823802
0.331974 0.050888455
0.350147 0.051107943
0.368361 0.051257955
0.386365 0.051411772
0.404528 0.051591308
0.422898 0.051776728
0.441286 0.051924206
0.459516 0.05203891
0.477682 0.052196728
0.495791 0.052325325
0.513851 0.052492306
0.531888 0.052747646
0.549852 0.052950056
0.567711 0.053070028
0.585688 0.053165583
0.603736 0.053290731
0.621715 0.05340365
0.639589 0.053598023
0.657411 0.053786424
0.675243 0.053930953
0.693125 0.053955331
0.711106 0.053965971
0.729019 0.053928473
0.747089 0.053932934
0.764968 0.054056949
0.782962 0.054102338
0.800974 0.054203861
0.818835 0.054456184
0.836728 0.054660952
0.854695 0.05493189
