-3 0.35363406
-2.9826323 0.35466642
-2.9652647 0.35557193
-2.947897 0.35686149
-2.9305294 0.35818176
-2.9131617 0.35939322
-2.8957941 0.36052752
-2.8784264 0.36166287
-2.8610588 0.36285492
-2.8436911 0.36383786
-2.8263235 0.36483371
-2.8089558 0.36603797
-2.7915882 0.36736813
-2.7742205 0.36873002
-2.7568529 0.36987732
-2.7394852 0.37089113
-2.7221176 0.37166722
-2.7047499 0.37252068
-2.6873823 0.37335389
-2.6700146 0.37417854
-2.652647 0.37489644
-2.6352793 0.37555915
-2.6179117 0.37626029
-2.600544 0.37676543
-2.5831764 0.37720443
-2.5658087 0.37764684
-2.5484411 0.37819374
-2.5310734 0.37894573
-2.5137058 0.37982787
-2.4963381 0.38077496
-2.4789705 0.38174588
-2.4616028 0.38278741
-2.4442352 0.3838043
-2.4268675 0.38497295
-2.4094999 0.38642134
-2.3921322 0.38762693
-2.3747646 0.38877463
-2.3573969 0.39014299
-2.3400293 0.39160923
-2.3226616 0.39277224
-2.305294 0.39379687
-2.2879263 0.39501314
-2.2705587 0.39625037
-2.253191 0.3973362
-2.2358234 0.39857286
-2.2184557 0.39995104
-2.2010881 0.4011948
-2.1837204 0.4021093
-2.1663528 0.40326998
-2.1489851 0.40447703
-2.1316175 0.40534367
-2.1142498 0.40615892
-2.0968822 0.40712663
-2.0795145 0.40806054
-2.0621469 0.40895748
-2.0447792 0.41002645
-2.0274116 0.41102642
-2.0100439 0.41201324
-1.9926763 0.41305636
-1.9753086 0.41447866
-1.957941 0.4157509
-1.9405733 0.4169461
-1.9232057 0.41825714
-1.905838 0.41976351
-1.8884704 0.42129275
-1.8711027 0.4227974
-1.8537351 0.42404617
-1.8363674 0.4249293
-1.8189998 0.42593451
-1.8016321 0.42695589
-1.7842645 0.42804507
-1.7668968 0.42902015
-1.7495292 0.42993033
-1.7321615 0.43084954
-1.7147939 0.43176909
-1.6974262 0.43274552
-1.6800586 0.43398951
-1.6626909 0.43523364
-1.6453233 0.43654136
-1.6279556 0.43805812
-1.610588 0.43953976
-1.5932203 0.44087098
-1.5758527 0.44235087
-1.558485 0.44373101
-1.5411174 0.44529282
-1.5237497 0.44684881
-1.5063821 0.44853498
-1.4890144 0.45009539
-1.4716468 0.45143428
-1.4542791 0.4527429
-1.4369115 0.45404006
-1.4195438 0.45550903
-1.4021762 0.45705742
-1.3848085 0.45893504
-1.3674409 0.46025611
-1.3500732 0.46163021
-1.3327056 0.46316118
-1.3153379 0.46482027
-1.2979703 0.4663523
-1.2806026 0.46801026
-1.263235 0.46976105
-1.2458673 0.47134596
-1.2284997 0.47287493
-1.211132 0.47438326
-1.1937644 0.47591022
-1.1763967 0.47708869
-1.1590291 0.47836869
-1.1416614 0.47999688
-1.1242938 0.4815475
-1.1069261 0.4830697
-1.0895585 0.48452768
-1.0721908 0.48581326
-1.0548232 0.48705908
-1.0374555 0.48845821
-1.0200879 0.49014624
-1.0027202 0.4919459
-0.98535258 0.4936171
-0.96798493 0.49536169
-0.95061728 0.49717562
-0.93324963 0.49891692
-0.91588198 0.50038798
-0.89851433 0.50182989
-0.88114668 0.50315484
-0.86377903 0.50468252
-0.84641138 0.50619829
-0.82904373 0.50785518
-0.81167608 0.50942691
-0.79430843 0.51069819
-0.77694078 0.51199857
-0.75957313 0.51347859
-0.74220548 0.51514578
-0.72483783 0.51686527
-0.70747018 0.51874257
-0.69010253 0.52045519
-0.67273488 0.52237991
-0.65536723 0.52431771
-0.63799958 0.52607647
-0.62063193 0.52792807
-0.60326428 0.52965404
-0.58589663 0.53129587
-0.56852898 0.53291666
-0.55116133 0.5345149
-0.53379368 0.53612845
-0.51642603 0.53762165
-0.49905838 0.53913127
-0.48169073 0.54088363
-0.46432308 0.54251198
-0.44695543 0.54412623
-0.42958778 0.54587258
-0.41222013 0.54754796
-0.39485248 0.54933026
-0.37748483 0.5512648
-0.36011718 0.55336431
-0.34274953 0.55532007
-0.32538188 0.55707186
-0.30801423 0.55884297
-0.29064658 0.56038101
-0.27327893 0.56190404
-0.25591128 0.56367462
-0.23854363 0.5655148
-0.22117598 0.56743846
-0.20380833 0.5693202
-0.18644068 0.57112278
-0.16907303 0.57294414
-0.15170538 0.5746799
-0.13433773 0.57650465
-0.11697008 0.57854033
-0.099602427 0.58051464
-0.082234777 0.58252781
-0.064867127 0.58452317
-0.047499477 0.58642907
-0.030131827 0.58812467
-0.012764177 0.58980709
0.0046034735 0.59140398
0.021971124 0.59302586
0.039338774 0.59467562
0.056706424 0.59631104
0.074074074 0.59812045
0.091441724 0.59997282
0.10880937 0.60201686
0.12617702 0.60415082
0.14354467 0.60643172
0.16091232 0.60825279
0.17827997 0.61036159
0.19564763 0.61255679
0.21301528 0.61481907
0.23038293 0.61707833
0.24775058 0.6191708
0.26511823 0.62120144
0.28248588 0.62319557
0.29985353 0.62505905
0.31722118 0.62661491
0.33458883 0.62831552
0.35195648 0.63001746
0.36932413 0.63209005
0.38669178 0.63403591
0.40405943 0.6358514
0.42142708 0.63767824
0.43879473 0.63960545
0.45616238 0.64162736
0.47353003 0.64364113
0.49089768 0.64564236
0.50826533 0.64763031
0.52563298 0.64966931
0.54300063 0.65170194
0.56036828 0.65370426
0.57773593 0.65568302
0.59510358 0.65764877
0.61247123 0.65960631
0.62983888 0.66158852
0.64720653 0.66365842
0.66457418 0.66561318
0.68194183 0.66756632
0.69930948 0.6696164
0.71667713 0.67169819
0.73404478 0.67352426
0.75141243 0.67542187
0.76878008 0.67729561
0.78614773 0.67915949
0.80351538 0.68105311
0.82088303 0.68282242
0.83825068 0.68473802
0.85561833 0.68658341
0.87298598 0.68866144
0.89035363 0.69053206
0.90772128 0.69228017
0.92508893 0.69413396
0.94245658 0.69620758
0.95982423 0.69814326
0.97719188 0.70005921
0.99455953 0.7014223
1.0119272 0.70290414
1.0292948 0.70448702
1.0466625 0.70616715
1.0640301 0.70786176
1.0813978 0.70952662
1.0987654 0.71131227
1.1161331 0.713376
1.1335007 0.71512805
1.1508684 0.71620778
1.168236 0.71667688
1.1856037 0.71687397
1.2029713 0.71735309
1.220339 0.71818893
1.2377066 0.71926059
1.2550743 0.72054219
1.2724419 0.72202476
1.2898096 0.72387742
1.3071772 0.72600395
1.3245449 0.72818966
1.3419125 0.7303367
1.3592802 0.73272434
1.3766478 0.73584005
1.3940155 0.73931104
1.4113831 0.74271621
1.4287508 0.74601251
1.4461184 0.74917562
1.4634861 0.75224257
